trial,label,time,rel_time,ax,ay,az,acc_mag
25,schwer,1777200729.769516,0.9194,-3.5,-1.7617,-0.6367,3.969757395609964
25,schwer,1777200729.769724,0.9196,-3.1172,-1.6992,-0.6797,3.6147210915919916
25,schwer,1777200729.796157,0.946,-1.9688,-1.043,-0.6484,2.3204406909033466
25,schwer,1777200729.7966561,0.9465,-1.2109,-0.7344,-0.4922,1.4992941706016203
25,schwer,1777200729.796742,0.9466,-0.6641,-0.7109,-0.1914,0.9914845334144149
25,schwer,1777200729.822,0.9719,-0.2891,-0.9336,0.0156,0.9774615746923252
25,schwer,1777200729.843769,0.9936,0.3672,-0.3789,0.125,0.5422416896550837
25,schwer,1777200729.8708742,1.0207,0.4062,-0.0781,0.0547,0.4172411053575618
25,schwer,1777200729.871076,1.0209,0.5312,0.3984,-0.6562,0.9335386655088261
25,schwer,1777200729.896126,1.046,0.6445,0.3711,-0.9336,1.1936098273724123
25,schwer,1777200729.896241,1.0461,0.5781,0.3164,-0.9961,1.1943717093099617
25,schwer,1777200729.919916,1.0698,0.2695,0.2852,-1.1367,1.2025207607355477
25,schwer,1777200729.9206579,1.0705,0.1992,0.2031,-1.2188,1.2515605019334863
25,schwer,1777200729.920964,1.0708,0.1719,0.3086,-1.2266,1.2764525568935179
25,schwer,1777200729.946601,1.0965,0.1328,0.2539,-1.1797,1.213998822075211
25,schwer,1777200729.947006,1.0969,0.2852,0.1641,-1.1055,1.153428844792777
25,schwer,1777200729.973269,1.1231,0.1797,0.3086,-0.9141,0.981379060302389
25,schwer,1777200729.9744818,1.1243,-0.2031,0.5,-0.9062,1.054726528537137
25,schwer,1777200729.974562,1.1244,0.4062,0.4531,-0.9961,1.1672674329389987
25,schwer,1777200729.995177,1.145,0.5625,0.3242,-0.9883,1.1824756995388954
25,schwer,1777200730.0208142,1.1707,0.7148,0.1562,-0.9258,1.1800182710449867
25,schwer,1777200730.020905,1.1708,0.9844,0.0664,-0.8828,1.3239290615437067
25,schwer,1777200730.020941,1.1708,1.4414,-0.2734,-0.8359,1.6885231209551144
25,schwer,1777200730.022131,1.172,1.5195,-0.2266,-0.875,1.7680081476056608
25,schwer,1777200730.045795,1.1957,1.3672,-0.1875,-1.0273,1.7203887293283457
25,schwer,1777200730.0459,1.1958,1.2969,-0.1562,-1.2578,1.8133970580101864
25,schwer,1777200730.069311,1.2192,1.0664,-0.0039,-1.5625,1.8917268354601304
25,schwer,1777200730.095037,1.2449,0.9922,0.0117,-1.6562,1.9306983632872328
25,schwer,1777200730.09609,1.246,1.1523,-0.0039,-1.6914,2.0466178099488923
25,schwer,1777200730.121275,1.2711,1.6875,0.125,-1.4102,2.20271316562098
25,schwer,1777200730.121401,1.2713,1.7266,0.1484,-1.0508,2.0266600010855296
25,schwer,1777200730.1444411,1.2943,1.6094,-0.625,-0.0664,1.7277738046399476
25,schwer,1777200730.170188,1.3201,1.8047,-0.8008,0.1641,1.9811995204925725
25,schwer,1777200730.170309,1.3202,1.8711,-0.625,0.1719,1.9801994394504812
25,schwer,1777200730.193855,1.3437,1.7969,-0.0664,0.1016,1.8009944836117628
25,schwer,1777200730.194883,1.3447,1.8633,0.3398,-0.1211,1.8978978212748967
25,schwer,1777200730.243645,1.3935,1.8633,0.8359,-0.4258,2.0861259166215254
25,schwer,1777200730.244169,1.394,2.0156,0.6992,-0.3594,2.1634907811220274
25,schwer,1777200730.244237,1.3941,1.9805,0.6445,-0.1602,2.0888811694301808
25,schwer,1777200730.268949,1.4188,2.2773,0.3477,0.0859,2.305291606283248
25,schwer,1777200730.29508,1.4449,1.0898,-1.0156,1.0117,1.8007343751925213
25,schwer,1777200730.295522,1.4454,1.0977,-0.5938,0.9219,1.5515938063810386
25,schwer,1777200730.319378,1.4692,1.2422,-0.6172,0.9414,1.6763742541568694
25,schwer,1777200730.319606,1.4695,1.5508,-0.0352,0.8672,1.777148142389936
25,schwer,1777200730.319972,1.4698,1.5117,0.4297,1.0195,1.8733016922001646
25,schwer,1777200730.3451571,1.495,1.3594,1.0586,1.1172,2.0534697855093946
25,schwer,1777200730.3464131,1.4963,1.0898,0.2305,1.25,1.6743041211201746
25,schwer,1777200730.370856,1.5207,1.082,-0.4062,1.1953,1.6626678952815563
25,schwer,1777200730.37115,1.521,1.0117,-0.4609,1.2461,1.6699493734841184
25,schwer,1777200730.39462,1.5445,0.8516,-0.1016,1.4609,1.6940407108449314
25,schwer,1777200730.395339,1.5452,0.8125,0.1445,1.5312,1.7394280496760997
25,schwer,1777200730.420862,1.5707,0.6914,0.5625,1.4922,1.7381314823683507
25,schwer,1777200730.420952,1.5708,0.6602,0.5547,1.4688,1.7032115458744401
25,schwer,1777200730.447432,1.5973,0.4609,0.1367,1.5508,1.6236059682078037
25,schwer,1777200730.447509,1.5974,0.1172,-0.0195,1.5508,1.5553445695407817
25,schwer,1777200730.4700549,1.6199,-0.1602,-0.1328,1.4414,1.456342624522128
25,schwer,1777200730.470746,1.6206,-0.2344,-0.1328,1.1055,1.1378530001718148
25,schwer,1777200730.496019,1.6459,-0.3438,0.0977,0.9492,1.0142605040126527
25,schwer,1777200730.4969668,1.6468,-0.4648,0.0117,0.8438,0.9634180660543998
25,schwer,1777200730.519934,1.6698,-0.3516,0.0039,0.6953,0.7791532968549899
25,schwer,1777200730.520191,1.6701,-0.168,0.1484,0.7578,0.7902578060354735
25,schwer,1777200730.5447922,1.6947,0.1016,0.2188,0.7578,0.7952715511069159
25,schwer,1777200730.545625,1.6955,0.1406,0.0273,0.8164,0.8288682705955152
25,schwer,1777200730.571445,1.7213,0.0156,-0.2344,1.3164,1.337196948844859
25,schwer,1777200730.571708,1.7216,0.0547,0.043,1.1562,1.158291642894828
25,schwer,1777200730.596229,1.7461,0.168,0.25,0.9844,1.0294500279275338
25,schwer,1777200730.6212611,1.7711,0.1602,0.3789,0.7695,0.8725591670482867
25,schwer,1777200730.621414,1.7713,-0.4141,0.0898,0.707,0.8242522975400189
25,schwer,1777200730.6441221,1.794,-2.4883,0.1445,1.3555,2.8372341091281137
25,schwer,1777200730.646367,1.7962,-1.1094,0.5273,-0.1172,1.2339163221223715
25,schwer,1777200730.670486,1.8203,-3.3789,-0.7227,-1.082,3.620771257619017
25,schwer,1777200730.670891,1.8208,0.9141,0.9961,-0.4375,1.420985668471009
25,schwer,1777200730.696098,1.846,-0.3516,-0.168,0.3203,0.5044191213663495
25,schwer,1777200730.6962402,1.8461,-0.168,0.3828,1.0312,1.1127143748509767
25,schwer,1777200730.696318,1.8462,0.4453,0.6992,1.4062,1.6323514235605028
25,schwer,1777200730.7200482,1.8699,0.2148,-0.2227,1.1602,1.200749087028593
25,schwer,1777200730.7204878,1.8704,-0.5117,0.1758,0.3008,0.6190502160568236
25,schwer,1777200730.7211761,1.871,-0.0977,0.1992,-0.0273,0.22354243445037453
25,schwer,1777200730.74643,1.8963,0.207,0.1875,-0.2422,0.3696837702685905
25,schwer,1777200730.7465181,1.8964,-1.4766,-0.8242,1.1523,2.0463256070332503
25,schwer,1777200730.769423,1.9193,-0.4062,-0.4414,0.5781,0.833085835913683
25,schwer,1777200730.770189,1.9201,0.5898,-0.5586,0.6523,1.0418221009366233
25,schwer,1777200730.770648,1.9205,-0.3672,0.5938,0.2617,0.7456012137865656
25,schwer,1777200730.795924,1.9458,0.1992,-0.0977,0.2227,0.3143584260044575
25,schwer,1777200730.796048,1.9459,-0.1055,-0.2109,-0.0039,0.23584798069943275
25,schwer,1777200730.82175,1.9716,-0.0312,-0.0977,0.0703,0.12434154575201323
25,schwer,1777200730.821996,1.9719,-0.0703,0.2109,0.2148,0.3091277082372268
25,schwer,1777200730.822453,1.9723,0.0078,-0.0195,0.0625,0.06593436129970472
25,schwer,1777200730.845679,1.9955,0.0859,0.0938,-0.0039,0.1272495972488715
25,schwer,1777200730.870889,2.0208,-0.0703,0.0938,-0.082,0.14305429039354256
25,schwer,1777200730.871664,2.0215,0.1602,-0.25,-0.0898,0.31020651185943854
25,schwer,1777200730.895191,2.0451,-0.1055,-0.1758,0.0625,0.21434117663202282
25,schwer,1777200730.922295,2.0722,0.0859,-0.1367,-0.0117,0.16187214090139168
25,schwer,1777200730.946146,2.096,-0.0391,0.1328,0.0938,0.16722167921654177
25,schwer,1777200730.946271,2.0961,0.0781,-0.0586,-0.0195,0.09956816760390844
25,schwer,1777200730.9692411,2.1191,0.0,0.0156,-0.0195,0.02497218452598811
25,schwer,1777200730.9945831,2.1444,-0.1133,0.0547,0.0547,0.13718990487641575
26,schwer,1777200734.9204931,0.022,0.0,0.0234,-0.0039,0.023722773868163058
26,schwer,1777200734.946269,0.0478,0.0391,0.0234,-0.0039,0.045733794944220404
26,schwer,1777200734.9464462,0.048,0.0,0.0234,-0.0039,0.023722773868163058
26,schwer,1777200734.946526,0.0481,-0.0391,0.0234,-0.0039,0.045733794944220404
26,schwer,1777200734.970164,0.0717,0.0,0.0234,-0.043,0.04895467291280782
26,schwer,1777200734.97063,0.0722,0.0,0.0156,-0.043,0.045742321760050615
26,schwer,1777200734.995117,0.0967,0.0,0.0156,0.0352,0.03850194800266605
26,schwer,1777200734.9958599,0.0974,-0.0391,-0.0234,0.0352,0.05757959708091053
26,schwer,1777200735.021436,0.123,0.0078,-0.0234,0.0352,0.04298185663742319
26,schwer,1777200735.021558,0.1231,0.0078,-0.0234,0.0273,0.03679252641502076
26,schwer,1777200735.0446029,0.1461,0.0078,0.0156,-0.0039,0.017872045210327776
26,schwer,1777200735.045373,0.1469,0.0078,0.0156,0.0352,0.03928409347305853
26,schwer,1777200735.071121,0.1727,0.0078,0.0156,-0.0039,0.017872045210327776
26,schwer,1777200735.0712209,0.1728,0.0078,0.0156,-0.043,0.046402586134826576
26,schwer,1777200735.095049,0.1966,-0.0312,0.0156,-0.043,0.055369666786066175
26,schwer,1777200735.120537,0.2221,0.0078,0.0156,-0.0039,0.017872045210327776
26,schwer,1777200735.1206982,0.2222,0.0078,0.0547,-0.043,0.07001378435708214
26,schwer,1777200735.1214762,0.223,0.0078,0.0156,-0.0039,0.017872045210327776
26,schwer,1777200735.144963,0.2465,0.0078,0.0156,-0.0117,0.021002142747824564
26,schwer,1777200735.170157,0.2717,0.0078,0.0156,-0.0117,0.021002142747824564
26,schwer,1777200735.1719701,0.2735,0.0078,-0.0234,0.0273,0.03679252641502076
26,schwer,1777200735.195193,0.2967,0.0078,0.0156,0.0273,0.03239583306538049
26,schwer,1777200735.196521,0.2981,0.0078,0.0156,-0.0117,0.021002142747824564
26,schwer,1777200735.221637,0.3232,-0.0312,0.0156,-0.0117,0.03679252641502075
26,schwer,1777200735.2217422,0.3233,0.0078,0.0156,-0.0508,0.05371070656768537
26,schwer,1777200735.2460952,0.3476,0.0078,-0.0234,-0.0508,0.05647158577550306
26,schwer,1777200735.269351,0.3709,0.0078,-0.0234,-0.0508,0.05647158577550306
26,schwer,1777200735.270636,0.3722,0.0078,0.0156,-0.0117,0.021002142747824564
26,schwer,1777200735.2951229,0.3967,0.0078,0.0156,-0.0117,0.021002142747824564
26,schwer,1777200735.296252,0.3978,0.0078,0.0156,0.0273,0.03239583306538049
26,schwer,1777200735.3213089,0.4229,0.0078,-0.0234,0.0273,0.03679252641502076
26,schwer,1777200735.32141,0.423,0.0078,0.0156,-0.0117,0.021002142747824564
26,schwer,1777200735.345058,0.4466,0.0078,0.0156,0.0273,0.03239583306538049
26,schwer,1777200735.345731,0.4473,0.0078,-0.0234,0.0273,0.03679252641502076
26,schwer,1777200735.371454,0.473,0.0078,0.0156,-0.0117,0.021002142747824564
26,schwer,1777200735.37184,0.4734,-0.0312,0.0156,-0.0117,0.03679252641502075
26,schwer,1777200735.394439,0.496,0.0078,0.0156,-0.0117,0.021002142747824564
26,schwer,1777200735.422413,0.524,0.0078,-0.0234,-0.0508,0.05647158577550306
26,schwer,1777200735.423257,0.5248,0.0078,0.0156,-0.0508,0.05371070656768537
26,schwer,1777200735.444034,0.5456,0.0078,0.0156,-0.0039,0.017872045210327776
26,schwer,1777200735.471322,0.5729,0.0078,0.0156,0.0352,0.03928409347305853
26,schwer,1777200735.4714491,0.573,0.0469,0.0156,-0.0039,0.04958003630494839
26,schwer,1777200735.494841,0.5964,0.0,0.0156,-0.0039,0.016080111939908874
26,schwer,1777200735.520593,0.6221,0.0,0.0156,0.0352,0.03850194800266605
26,schwer,1777200735.521038,0.6226,0.0,0.0156,0.0039,0.016080111939908874
26,schwer,1777200735.521354,0.6229,0.0,0.0156,-0.0352,0.03850194800266605
26,schwer,1777200735.522013,0.6236,0.0,0.0156,0.0039,0.016080111939908874
26,schwer,1777200735.5463629,0.6479,0.0,0.0156,0.0039,0.016080111939908874
26,schwer,1777200735.546443,0.648,0.0,0.0156,0.0039,0.016080111939908874
26,schwer,1777200735.5708108,0.6724,0.0,-0.0234,0.0039,0.023722773868163058
26,schwer,1777200735.5713012,0.6728,0.0,0.0156,-0.0352,0.03850194800266605
26,schwer,1777200735.571855,0.6734,-0.0742,0.1328,0.1484,0.2125183286213215
26,schwer,1777200735.5961459,0.6977,0.0391,-0.0625,-0.1172,0.1384590192078508
26,schwer,1777200735.6216278,0.7232,0.3828,-0.4805,-0.5312,0.8121511743511796
26,schwer,1777200735.6456802,0.7472,0.0,-0.0234,-0.0039,0.023722773868163058
26,schwer,1777200735.645799,0.7473,-0.0391,0.0156,0.0352,0.0548744931639464
26,schwer,1777200735.6694698,0.771,0.0,0.0547,0.0352,0.06504713675481803
26,schwer,1777200735.694727,0.7963,0.0,0.0156,0.0273,0.031442805218364345
26,schwer,1777200735.719108,0.8207,-0.0391,0.0156,-0.0117,0.04369279116742258
26,schwer,1777200735.7195132,0.8211,0.0,0.0156,-0.0117,0.0195
26,schwer,1777200735.744493,0.846,0.0,0.0156,-0.0508,0.05314132102234569
26,schwer,1777200735.74455,0.8461,0.0,0.0156,0.0273,0.031442805218364345
26,schwer,1777200735.76932,0.8709,0.0,0.0156,-0.0117,0.0195
26,schwer,1777200735.76953,0.8711,0.0,0.0156,0.0273,0.031442805218364345
26,schwer,1777200735.7941399,0.8957,0.0,0.0156,0.0273,0.031442805218364345
26,schwer,1777200735.7966201,0.8982,0.0,0.0156,-0.0117,0.0195
26,schwer,1777200735.797099,0.8986,0.0,-0.0234,-0.0117,0.02616199533674754
26,schwer,1777200735.8197298,0.9213,0.0391,-0.0234,0.0273,0.05311929969417895
26,schwer,1777200735.819952,0.9215,0.0,-0.0234,-0.0117,0.02616199533674754
26,schwer,1777200735.821357,0.9229,0.0,0.0156,-0.0117,0.0195
26,schwer,1777200735.845123,0.9467,-0.0391,0.0547,-0.3477,0.35414148302620524
26,schwer,1777200735.8940969,0.9956,0.0781,-0.4141,-0.8008,0.904908315797794
26,schwer,1777200735.8947468,0.9963,0.1172,-1.0273,-1.2891,1.6525313733784301
26,schwer,1777200735.92094,1.0225,0.1914,-1.4492,-0.6836,1.613729704752317
26,schwer,1777200735.945745,1.0473,-0.7188,2.1523,0.6094,2.3495610419820974
26,schwer,1777200735.946364,1.0479,-3.7539,-0.6211,3.5,5.16986754375777
26,schwer,1777200735.969861,1.0714,-2.7578,-0.9375,0.9844,3.0746398894829943
26,schwer,1777200735.970339,1.0719,-1.6094,-0.7305,0.2852,1.7902898229057773
26,schwer,1777200735.9949179,1.0965,-1.9531,0.5859,-0.8242,2.1993599205223324
26,schwer,1777200736.020285,1.1218,-3.332,0.6992,-0.5586,3.4500925494832746
26,schwer,1777200736.0222678,1.1238,-4.0898,-0.1562,-1.4023,4.326350398430529
26,schwer,1777200736.070229,1.1718,-4.2734,-0.0352,-1.1445,4.424145889321463
26,schwer,1777200736.0947142,1.1963,-2.6875,0.2695,-0.7031,2.790991958067955
26,schwer,1777200736.095181,1.1967,-0.7188,-0.4258,-0.4297,0.939479201472816
26,schwer,1777200736.121408,1.223,-0.5273,-0.2031,-0.6016,0.8253589885619469
26,schwer,1777200736.12154,1.2231,-0.375,0.082,-0.8945,0.9733854580791722
26,schwer,1777200736.146374,1.2479,-0.4023,-0.1016,-0.8555,0.9508144403615251
26,schwer,1777200736.146555,1.2481,-0.6055,-0.2188,-0.9766,1.169722723554604
26,schwer,1777200736.146622,1.2482,-0.4805,-0.2344,-1.2422,1.3523625438468783
26,schwer,1777200736.1704361,1.272,-0.2109,0.0273,-1.4023,1.4183333141402272
26,schwer,1777200736.171461,1.273,0.5547,0.4805,-1.7617,1.9084441909576502
26,schwer,1777200736.196831,1.2984,-0.0586,-0.4023,-0.9805,1.0614421793013504
26,schwer,1777200736.2195141,1.3211,0.4453,-0.3164,-0.4961,0.7379134502094402
26,schwer,1777200736.2462258,1.3478,0.5234,-0.0938,-0.3203,0.6207560632003525
26,schwer,1777200736.24636,1.3479,0.8672,0.0977,-0.457,0.9851041214003726
26,schwer,1777200736.2701461,1.3717,1.25,0.9492,-0.7734,1.7497508965564215
26,schwer,1777200736.271302,1.3728,1.0977,0.9531,-0.8086,1.6634839524323641
26,schwer,1777200736.271379,1.3729,0.9453,-0.0938,-0.6875,1.1726238868452237
26,schwer,1777200736.294621,1.3962,1.0977,-0.1641,-0.9102,1.435387801257904
26,schwer,1777200736.3205929,1.4221,1.625,-0.0547,-0.9336,1.874893610314996
26,schwer,1777200736.321217,1.4228,2.0078,0.2227,-0.9531,2.233664195889794
26,schwer,1777200736.345776,1.4473,2.4766,0.5977,-0.8867,2.697597030692316
26,schwer,1777200736.369995,1.4715,3.1289,-0.0391,-0.0273,3.129263381372683
26,schwer,1777200736.370441,1.472,3.0508,-0.1016,0.125,3.055049623164901
26,schwer,1777200736.3962471,1.4978,2.8672,-0.1094,0.2656,2.8815529771288255
26,schwer,1777200736.419478,1.521,2.2148,0.1875,0.2188,2.233465632151075
26,schwer,1777200736.419538,1.5211,2.1406,0.1328,0.1562,2.150395926335427
26,schwer,1777200736.445513,1.5471,2.1797,0.1562,0.1328,2.189320983775563
26,schwer,1777200736.470665,1.5722,1.9961,-0.4102,0.3125,2.0616341819052186
26,schwer,1777200736.4712598,1.5728,1.7188,-0.6719,0.3984,1.8879739431464622
26,schwer,1777200736.4956212,1.5972,1.6406,-0.3945,0.4492,1.746132655327195
26,schwer,1777200736.495819,1.5974,1.6016,0.1328,0.3984,1.6557418156222303
26,schwer,1777200736.519531,1.6211,1.4492,0.5938,0.3359,1.6017515069448194
26,schwer,1777200736.520324,1.6219,1.1445,0.7148,0.3047,1.3833515026919225
26,schwer,1777200736.544563,1.6461,1.1367,0.4961,0.5117,1.3416553171362606
26,schwer,1777200736.569969,1.6715,1.1289,-0.793,1.4766,2.0207948361968864
26,schwer,1777200736.570591,1.6721,1.0898,-0.3867,1.4688,1.8693780703752787
26,schwer,1777200736.6195142,1.7211,0.9766,0.4922,1.4062,1.7814058605494707
26,schwer,1777200736.6217659,1.7233,0.4766,0.6445,1.4219,1.6322767596213579
26,schwer,1777200736.645658,1.7472,0.5938,0.5391,1.1602,1.4104223799982754
26,schwer,1777200736.6461382,1.7477,0.6602,0.5781,1.1523,1.4483987503446694
26,schwer,1777200736.646228,1.7478,0.6602,0.2031,1.5195,1.669129683397908
26,schwer,1777200736.671305,1.7729,0.5391,-0.0586,1.7266,1.8097542181191344
26,schwer,1777200736.672351,1.7739,0.4922,-0.2734,1.7852,1.8718833938042188
26,schwer,1777200736.6955972,1.7971,0.4219,-0.0742,1.3945,1.458813044910142
26,schwer,1777200736.69655,1.7981,0.3398,0.2344,1.3242,1.3870519240461043
26,schwer,1777200736.720594,1.8221,0.375,0.4258,1.2539,1.3762978783679063
26,schwer,1777200736.720927,1.8225,0.3672,0.6523,1.2305,1.4402990592234655
26,schwer,1777200736.720972,1.8225,0.1016,0.4414,1.1719,1.2563861388920206
26,schwer,1777200736.746204,1.8478,0.0625,0.2266,1.1094,1.1340291751097058
26,schwer,1777200736.746403,1.8479,0.0547,-0.25,1.1289,1.1575436492849849
26,schwer,1777200736.771221,1.8728,-0.25,-0.1719,1.2539,1.2900832608789248
26,schwer,1777200736.771274,1.8728,-0.375,-0.3242,1.1055,1.2115530900459954
26,schwer,1777200736.820509,1.9221,0.582,0.1328,0.293,0.6649878495130569
26,schwer,1777200736.8209438,1.9225,-0.8359,-0.0742,1.8867,2.064914366263163
26,schwer,1777200736.8217988,1.9233,-1.2266,0.5703,1.9922,2.4080387226952977
26,schwer,1777200736.822081,1.9236,-5.5156,-1.0547,1.8984,5.927744765929114
26,schwer,1777200736.845647,1.9472,-0.5742,-1.0,-1.1641,1.6385464442608881
26,schwer,1777200736.8685231,1.9701,-0.0391,3.4023,-0.2539,3.41198465852354
26,schwer,1777200736.8938391,1.9954,-0.7266,0.4766,-0.2227,0.8970453778934486
26,schwer,1777200736.920594,2.0221,0.5664,0.7852,0.2617,1.002913201628137
26,schwer,1777200736.9216719,2.0232,0.3008,-0.2383,0.7148,0.8112993097494907
26,schwer,1777200736.921854,2.0234,0.3008,-0.4062,0.3398,0.6090509995066095
26,schwer,1777200736.94533,2.0469,0.5977,-0.2852,0.0781,0.6668462641418934
26,schwer,1777200736.969416,2.071,-0.1211,-1.4023,1.0664,1.7658763999782092
26,schwer,1777200736.969842,2.0714,-0.3516,0.1992,0.1797,0.4422615628788014
26,schwer,1777200736.970776,2.0723,0.3008,0.1445,-0.2031,0.39065393892804917
26,schwer,1777200736.995339,2.0969,0.2617,-0.0547,0.0156,0.26781026866048285
26,schwer,1777200737.020094,2.1216,0.2617,0.0352,0.1562,0.30679695239685806
26,schwer,1777200737.020467,2.122,-0.0469,-0.0195,0.0703,0.0867291761750335
26,schwer,1777200737.045328,2.1469,-0.1211,0.0352,0.1094,0.16695092093187147
26,schwer,1777200737.04613,2.1477,0.0234,0.0195,0.0547,0.0626091047691947
26,schwer,1777200737.0694342,2.171,0.0625,0.5703,0.4688,0.740892556312992
26,schwer,1777200737.096184,2.1977,0.9883,0.0273,-0.0391,0.9894498420839735
26,schwer,1777200737.096753,2.1983,0.2617,-0.3203,-0.1914,0.45575535103825165
26,schwer,1777200737.120554,2.2221,-0.0469,-0.1523,0.4062,0.43634085300370395
26,schwer,1777200737.121668,2.2232,-0.582,-0.8633,-0.0859,1.0446959844854387
26,schwer,1777200737.145001,2.2465,-0.6953,-0.7031,0.1523,1.0004933732913976
26,schwer,1777200737.170721,2.2723,0.2227,-0.4062,-0.2383,0.5209420505200171
27,schwer,1777200740.870077,0.0218,0.0391,0.0156,-0.0039,0.04227741713965034
27,schwer,1777200740.8701398,0.0218,-0.0391,0.0547,-0.0039,0.0673506495885526
27,schwer,1777200740.8968341,0.0485,-0.0391,0.0469,-0.0039,0.06118521063132822
27,schwer,1777200740.897701,0.0494,-0.0312,0.0078,0.0352,0.047679345633093576
27,schwer,1777200740.920513,0.0722,0.0078,-0.0312,-0.0039,0.03239583306538049
27,schwer,1777200740.921386,0.0731,0.0469,-0.0312,-0.0039,0.05646467922515809
27,schwer,1777200740.9460502,0.0977,0.0078,0.0078,-0.0039,0.011699999999999999
27,schwer,1777200740.971363,0.123,-0.0312,0.0078,-0.0039,0.03239583306538049
27,schwer,1777200740.971491,0.1232,0.0078,0.0078,-0.0039,0.011699999999999999
27,schwer,1777200740.9948978,0.1466,0.0078,-0.0234,-0.0039,0.024972184525988112
27,schwer,1777200740.995121,0.1468,0.0078,0.0156,-0.043,0.046402586134826576
27,schwer,1777200740.996314,0.148,0.0078,-0.0234,-0.043,0.04957216961158751
27,schwer,1777200740.997004,0.1487,0.0078,0.0156,-0.0039,0.017872045210327776
27,schwer,1777200741.020152,0.1718,0.0078,0.0156,0.0352,0.03928409347305853
27,schwer,1777200741.046269,0.1979,0.0078,0.0156,-0.0039,0.017872045210327776
27,schwer,1777200741.046407,0.1981,-0.0312,0.0156,0.0352,0.049556432478539046
27,schwer,1777200741.0464761,0.1982,0.0078,0.0156,-0.0039,0.017872045210327776
27,schwer,1777200741.069936,0.2216,0.0078,-0.0234,-0.0039,0.024972184525988112
27,schwer,1777200741.0702631,0.2219,0.0078,-0.0234,0.0352,0.04298185663742319
27,schwer,1777200741.093662,0.2453,0.0078,-0.0234,-0.0039,0.024972184525988112
27,schwer,1777200741.120357,0.272,0.0078,0.0156,-0.0039,0.017872045210327776
27,schwer,1777200741.120832,0.2725,0.0078,0.0156,0.0352,0.03928409347305853
27,schwer,1777200741.121251,0.2729,0.0078,0.0156,-0.043,0.046402586134826576
27,schwer,1777200741.143441,0.2951,0.0078,-0.0234,-0.0039,0.024972184525988112
27,schwer,1777200741.144654,0.2963,0.0078,-0.0234,-0.0039,0.024972184525988112
27,schwer,1777200741.1682298,0.3199,0.0078,-0.0234,-0.043,0.04957216961158751
27,schwer,1777200741.169625,0.3213,0.0078,-0.0234,-0.0039,0.024972184525988112
27,schwer,1777200741.171558,0.3232,0.0078,0.0156,-0.0039,0.017872045210327776
27,schwer,1777200741.194012,0.3457,0.0078,0.0156,0.0352,0.03928409347305853
27,schwer,1777200741.194452,0.3461,0.0078,0.0156,-0.0039,0.017872045210327776
27,schwer,1777200741.21859,0.3703,0.0078,0.0156,0.0352,0.03928409347305853
27,schwer,1777200741.219615,0.3713,0.0078,-0.0234,0.0273,0.03679252641502076
27,schwer,1777200741.246012,0.3977,0.0391,-0.0234,-0.0117,0.047045297320773734
27,schwer,1777200741.2460742,0.3978,0.0,-0.0234,-0.0117,0.02616199533674754
27,schwer,1777200741.27053,0.4222,-0.0391,0.0156,0.0273,0.05017429620831766
27,schwer,1777200741.270675,0.4224,0.0,0.0156,0.0273,0.031442805218364345
27,schwer,1777200741.295216,0.4469,-0.0391,0.0156,-0.0117,0.04369279116742258
27,schwer,1777200741.2953112,0.447,0.0,-0.0234,-0.0117,0.02616199533674754
27,schwer,1777200741.319422,0.4711,-0.0391,-0.0234,-0.0508,0.0682422889416819
27,schwer,1777200741.320863,0.4725,0.0078,-0.0234,-0.0508,0.05647158577550306
27,schwer,1777200741.321894,0.4736,0.0078,-0.0234,-0.0117,0.0273
27,schwer,1777200741.345696,0.4974,0.0078,-0.0234,-0.0508,0.05647158577550306
27,schwer,1777200741.370181,0.5219,0.0078,0.0156,-0.0117,0.021002142747824564
27,schwer,1777200741.370346,0.522,0.0078,-0.0234,-0.0117,0.0273
27,schwer,1777200741.370752,0.5224,0.0078,0.0156,0.0273,0.03239583306538049
27,schwer,1777200741.4203389,0.572,0.0078,-0.0234,0.0273,0.03679252641502076
27,schwer,1777200741.4217129,0.5734,0.0469,-0.0234,-0.0508,0.07299184885999258
27,schwer,1777200741.445722,0.5974,0.0,0.0156,-0.0117,0.0195
27,schwer,1777200741.471005,0.6227,0.0,0.0156,-0.0117,0.0195
27,schwer,1777200741.472032,0.6237,0.0,-0.0234,-0.0508,0.05593031378420829
27,schwer,1777200741.519385,0.6711,0.0,0.0156,-0.0508,0.05314132102234569
27,schwer,1777200741.519583,0.6713,0.0,0.0156,0.0273,0.031442805218364345
27,schwer,1777200741.5455098,0.6972,0.0,0.0156,-0.0039,0.016080111939908874
27,schwer,1777200741.569332,0.721,0.0,0.0156,-0.0039,0.016080111939908874
27,schwer,1777200741.570627,0.7223,0.0,0.0156,-0.0039,0.016080111939908874
27,schwer,1777200741.595636,0.7473,0.1172,-0.0977,-0.1172,0.19239794697449344
27,schwer,1777200741.620116,0.7718,0.1523,-0.1758,-0.2344,0.33021854884303514
27,schwer,1777200741.620894,0.7726,0.0,-0.0234,-0.0039,0.023722773868163058
27,schwer,1777200741.644983,0.7967,-0.0078,-0.0156,-0.043,0.046402586134826576
27,schwer,1777200741.670527,0.8222,-0.0078,0.0234,0.0039,0.024972184525988112
27,schwer,1777200741.671503,0.8232,-0.0078,0.0234,0.0039,0.024972184525988112
27,schwer,1777200741.69586,0.8475,-0.0078,0.0234,0.0039,0.024972184525988112
